# Rest-frame spectrum generated from: N2500B0001o_1d.fits
# lambda_Ha_obs = 6575.74500000 Angstrom
# lambda_Ha_rest = 6562.80000000 Angstrom
# z_Ha = 1.9724812580e-03
# v_Ha_relativistic = 590.751807 km/s
# v_Ha_classical = 591.335005 km/s
# columns: wavelength_rest[Angstrom] flux_or_counts

6543.31998646 7.15918732e+00
6543.37555728 7.15921021e+00
6543.43112811 7.15933609e+00
6543.48669893 7.15904617e+00
6543.54226975 7.15895462e+00
6543.59784058 7.15898514e+00
6543.65341140 7.15949249e+00
6543.70898222 7.15888977e+00
6543.76455304 7.15886307e+00
6543.82012387 7.15908051e+00
6543.87569469 7.15897369e+00
6543.93126551 7.16038513e+00
6543.98683633 7.15866852e+00
6544.04240716 7.15914536e+00
6544.09797798 7.15864563e+00
6544.15354880 3.49510193e-01
6544.20911963 5.08065033e+00
6544.26469045 1.11566582e+01
6544.32026127 -1.48299789e+01
6544.37583209 -2.74981689e+00
6544.43140292 1.29269028e+01
6544.48697374 9.47188187e+00
6544.54254456 3.30974884e+01
6544.59811538 -3.03910828e+00
6544.65368621 3.78773689e+00
6544.70925703 -2.14051933e+01
6544.76482785 8.85866547e+00
6544.82039868 3.20680008e+01
6544.87596950 2.75133514e+01
6544.93154032 -9.60293961e+00
6544.98711114 -1.67382908e+01
6545.04268197 8.33181953e+00
6545.09825279 -9.85017014e+00
6545.15382361 2.64804459e+00
6545.20939443 2.20648613e+01
6545.26496526 -3.81893539e+00
6545.32053608 -1.77583694e+00
6545.37610690 -2.07283325e+01
6545.43167773 1.27166748e-01
6545.48724855 3.55637169e+00
6545.54281937 5.35441208e+00
6545.59839019 -1.53564644e+01
6545.65396102 2.09663773e+00
6545.70953184 -6.65838623e+00
6545.76510266 2.95458412e+01
6545.82067349 -6.75452995e+00
6545.87624431 -2.40217972e+00
6545.93181513 1.57316895e+01
6545.98738595 6.87926483e+00
6546.04295678 2.77033653e+01
6546.09852760 -3.59208145e+01
6546.15409842 1.72501335e+01
6546.20966924 1.35991364e+01
6546.26524007 1.13604317e+01
6546.32081089 1.76697159e+00
6546.37638171 4.09918823e+01
6546.43195254 -1.42205925e+01
6546.48752336 -1.64980583e+01
6546.54309418 3.13295441e+01
6546.59866500 2.24226036e+01
6546.65423583 3.03868294e+01
6546.70980665 1.69201164e+01
6546.76537747 1.69995728e+01
6546.82094829 -1.61269379e+01
6546.87651912 -2.80994415e-01
6546.93208994 -8.53800583e+00
6546.98766076 2.32391891e+01
6547.04323159 2.45617619e+01
6547.09880241 -3.10866165e+00
6547.15437323 2.47113495e+01
6547.20994405 -2.21061230e+01
6547.26551488 2.05816765e+01
6547.32108570 -4.17534637e+00
6547.37665652 -3.23665161e+01
6547.43222734 2.31036491e+01
