# Rest-frame spectrum generated from: N5204A0002o_1d.fits
# lambda_Ha_obs = 6566.37400000 Angstrom
# lambda_Ha_rest = 6562.80000000 Angstrom
# z_Ha = 5.4458462851e-04
# v_Ha_relativistic = 163.217909 km/s
# v_Ha_classical = 163.262364 km/s
# columns: wavelength_rest[Angstrom] flux_or_counts

6540.48209930 -1.73354721e+00
6540.53849637 -1.72709274e+00
6540.59489344 -1.73385620e+00
6540.65129051 -1.73366928e+00
6540.70768758 -1.73369980e+00
6540.76408465 -1.73397827e+00
6540.82048173 -1.73399734e+00
6540.87687880 -1.72409439e+00
6540.93327587 -1.71408844e+00
6540.98967294 -1.71097565e+00
6541.04607001 -1.69467545e+00
6541.10246708 -1.68521881e+00
6541.15886415 -1.67552948e+00
6541.21526122 -1.66588974e+00
6541.27165830 -1.65678024e+00
6541.32805537 -1.64739609e+00
6541.38445244 -1.63803864e+00
6541.44084951 -1.62832260e+00
6541.49724658 -1.61869431e+00
6541.55364365 3.76640320e-01
6541.61004072 -1.78957977e+01
6541.66643780 -4.93404388e+00
6541.72283487 -1.95360146e+01
6541.77923194 -1.42128372e+00
6541.83562901 -9.18322754e+00
6541.89202608 -1.30006752e+01
6541.94842315 1.66258278e+01
6542.00482022 9.43660355e+00
6542.06121729 1.19467583e+01
6542.11761437 -2.45478477e+01
6542.17401144 -3.96875763e+00
6542.23040851 6.06252937e+01
6542.28680558 -3.50034332e+01
6542.34320265 4.63351097e+01
6542.39959972 -1.95077705e+01
6542.45599679 -8.42784500e+00
6542.51239386 -4.27799988e+00
6542.56879094 -1.77040482e+01
6542.62518801 2.43368530e+01
6542.68158508 5.30162811e-01
6542.73798215 -5.48119736e+00
6542.79437922 -9.03553009e+00
6542.85077629 -1.52401161e+01
6542.90717336 4.61690521e+00
6542.96357043 9.51124573e+00
6543.01996751 -8.49515152e+00
6543.07636458 1.44407310e+01
6543.13276165 -3.08805847e+00
6543.18915872 1.01566772e+01
6543.24555579 1.80510864e+01
6543.30195286 -2.75268116e+01
6543.35834993 -3.51019783e+01
6543.41474701 -7.92507172e-01
6543.47114408 -1.65817070e+01
6543.52754115 -1.20544395e+01
6543.58393822 1.23951492e+01
6543.64033529 -9.74337769e+00
6543.69673236 1.21635017e+01
6543.75312943 1.61807938e+01
6543.80952650 6.74682999e+00
6543.86592358 1.29571457e+01
6543.92232065 -2.09228249e+01
6543.97871772 7.10269165e+00
6544.03511479 2.65785217e+00
6544.09151186 2.93179893e+01
6544.14790893 2.16185989e+01
6544.20430600 -3.08162689e+00
6544.26070307 2.05202103e+00
6544.31710015 2.45823441e+01
6544.37349722 1.44106445e+01
6544.42989429 1.02832108e+01
6544.48629136 1.83102455e+01
6544.54268843 3.13801537e+01
6544.59908550 1.91784630e+01
6544.65548257 2.88467407e+01
6544.71187964 -8.39752960e+00
6544.76827672 -8.84651184e+00
