# Rest-frame spectrum generated from: N5204C0003o_1d.fits
# lambda_Ha_obs = 6568.38100000 Angstrom
# lambda_Ha_rest = 6562.80000000 Angstrom
# z_Ha = 8.5039921985e-04
# v_Ha_relativistic = 254.834871 km/s
# v_Ha_classical = 254.943272 km/s
# columns: wavelength_rest[Angstrom] flux_or_counts

6546.29192517 3.89337730e+00
6546.34773968 3.89317513e+00
6546.40355420 3.89312935e+00
6546.45936871 3.89275169e+00
6546.51518322 3.89280128e+00
6546.57099773 3.89294243e+00
6546.62681224 3.89343071e+00
6546.68262675 3.88359642e+00
6546.73844126 3.87408257e+00
6546.79425578 3.86440468e+00
6546.85007029 3.85430145e+00
6546.90588480 3.84788895e+00
6546.96169931 5.65883636e+00
6547.01751382 1.78200874e+01
6547.07332833 3.05827141e+00
6547.12914284 1.46716976e+01
6547.18495735 2.65811157e+00
6547.24077187 -8.20426941e-02
6547.29658638 2.46785698e+01
6547.35240089 9.49112320e+00
6547.40821540 1.68279228e+01
6547.46402991 4.78688583e+01
6547.51984442 1.68786621e+01
6547.57565893 4.37678680e+01
6547.63147345 -7.89042473e+00
6547.68728796 5.67874527e+00
6547.74310247 3.74620895e+01
6547.79891698 6.83578110e+00
6547.85473149 -2.05799942e+01
6547.91054600 1.23313217e+01
6547.96636051 3.93634033e+00
6548.02217503 2.73834152e+01
6548.07798954 1.90427856e+01
6548.13380405 -7.15770340e+00
6548.18961856 4.66983185e+01
6548.24543307 1.61384392e+01
6548.30124758 -4.42308426e+00
6548.35706209 1.07900124e+01
6548.41287661 1.25596619e+00
6548.46869112 5.29543495e+00
6548.52450563 1.55510788e+01
6548.58032014 3.14512253e+00
6548.63613465 -2.87787724e+01
6548.69194916 3.85782623e+01
6548.74776367 -1.18522644e-01
6548.80357818 -3.00189495e+01
6548.85939270 -9.19982910e+00
6548.91520721 2.03438377e+01
6548.97102172 9.14127731e+00
6549.02683623 -1.22902336e+01
6549.08265074 -2.74651604e+01
6549.13846525 1.48549614e+01
6549.19427976 -1.08641701e+01
6549.25009428 -1.77506332e+01
6549.30590879 -4.35855255e+01
6549.36172330 9.95484734e+00
6549.41753781 -1.05745239e+01
6549.47335232 -1.65457497e+01
6549.52916683 -1.46592865e+01
6549.58498134 -1.63858299e+01
6549.64079586 -8.58542061e+00
6549.69661037 -1.76038742e-01
6549.75242488 7.89442444e+00
6549.80823939 1.90864983e+01
6549.86405390 1.21969128e+01
6549.91986841 3.27267914e+01
6549.97568292 2.04929581e+01
6550.03149744 3.07699814e+01
6550.08731195 2.76644974e+01
6550.14312646 2.92699356e+01
6550.19894097 -3.60964508e+01
6550.25475548 -1.19283314e+01
6550.31056999 -1.52399063e+00
6550.36638450 4.70315742e+00
6550.42219901 -4.94266129e+00
6550.47801353 -8.41386414e+00
6550.53382804 -1.17818260e+01
6550.58964255 1.33922195e+00
